Type,Long,Lat
Medical Center,40.88955858,-73.97570547
Medical Center,40.88951062,-73.97568251
Medical Center,40.884358,-73.984478
Medical Center,40.84077614,-73.94296536
Medical Center,40.84141948,-73.94251187
Medical Center,40.84141948,-73.94251187
Medical Center,40.58475655,-74.08510208
Medical Center,40.88822292,-73.91164355
Medical Center,40.77585596,-73.73184272
Medical Center,40.92414251,-74.01896392
Medical Center,40.78514256,-74.17647257
Medical Center,40.74609325,-73.89676163
Medical Center,40.710441,-74.0082
Medical Center,40.77729034,-73.70121765
Medical Center,40.8255151,-73.839721
Medical Center,40.58475655,-74.08510208
Medical Center,40.74193376,-73.97469534
Medical Center,40.88472968,-74.22343231
Medical Center,40.97149974,-73.87811743
Medical Center,40.74781736,-73.97486178
Medical Center,40.74330251,-73.97384673
Medical Center,40.73518528,-74.06088163
Medical Center,40.74193376,-73.97469534
Medical Center,40.8934025,-74.04165663
Medical Center,40.88951062,-73.97568251
Medical Center,40.88955858,-73.97570547
Medical Center,40.7287873,-73.85198593
Medical Center,40.82798023,-73.8188887
Medical Center,40.75796402,-73.76818016
Medical Center,40.74501356,-73.88571739
Medical Center,40.641029,-73.985469
Medical Center,40.75678722,-73.97678447
Medical Center,40.74193376,-73.97469534
Medical Center,40.77844018,-73.95108203
Medical Center,40.74193376,-73.97469534
Medical Center,40.77846185,-73.96112694
Medical Center,40.58652115,-73.98933411
Medical Center,40.82798023,-73.8188887
Medical Center,40.71319894,-73.78228472
Medical Center,40.74501356,-73.88571739
Medical Center,40.7498056,-73.9777163
Medical Center,40.7287873,-73.85198593
Medical Center,40.94199714,-73.83674026
Medical Center,40.76818866,-73.96096622
Medical Center,40.60899213,-73.9545318
Medical Center,40.74193376,-73.97469534
Medical Center,40.84053484,-73.94120693
Medical Center,40.84141948,-73.94251187
Medical Center,40.78865792,-73.95359617
Medical Center,40.76717224,-73.95360191
Medical Center,40.82798023,-73.8188887
Medical Center,40.89416436,-73.86074636
Medical Center,40.84077614,-73.94296536
Medical Center,40.7407155,-73.99223413
Medical Center,40.77364375,-73.96081924
Medical Center,40.71631412,-74.05027628
Medical Center,40.77729034,-73.70121765
Medical Center,40.77725225,-73.70148754
Medical Center,40.77729034,-73.70121765
Medical Center,40.73424452,-74.05021661
Medical Center,40.74068911,-73.99330616
Medical Center,40.97149974,-73.87811743
Medical Center,40.82798023,-73.8188887
Medical Center,40.88951062,-73.97568251
Medical Center,40.88955858,-73.97570547
Medical Center,40.88955565,-73.9758547
Medical Center,40.77846185,-73.96112694
Medical Center,40.74196016,-73.97437967
Medical Center,40.63535651,-74.10638621
Medical Center,40.58475655,-74.08510208
Medical Center,40.88822292,-73.91164355
Medical Center,40.74196016,-73.97437967
Medical Center,40.775055,-74.03226
Medical Center,40.849646,-73.93490096
Medical Center,40.82798023,-73.8188887
Medical Center,40.60510647,-74.0917087
Medical Center,40.78514256,-74.17647257
Medical Center,40.89416436,-73.86074636
Medical Center,40.76964938,-74.02596423
Medical Center,40.77696675,-73.70148182
Medical Center,40.77725225,-73.70148754
Medical Center,40.77729034,-73.70121765
Medical Center,40.74196016,-73.97437967
Medical Center,40.97149974,-73.87811743
Medical Center,40.74196016,-73.97437967
Medical Center,40.88951062,-73.97568251
Medical Center,40.88955565,-73.9758547
Medical Center,40.88955858,-73.97570547
Medical Center,40.63904062,-73.99794102
Medical Center,40.78486329,-73.94494057
Medical Center,40.78432035,-74.01944018
Medical Center,40.805351,-73.962127
Medical Center,40.85550037,-73.84623528
Medical Center,40.73937444,-73.97718622
Medical Center,40.738665,-73.975303
Medical Center,40.8255151,-73.839721
Medical Center,40.754049,-73.969209
Medical Center,40.74526512,-73.88524917
Medical Center,40.89416436,-73.86074636
Medical Center,40.86509384,-73.97286447
Medical Center,40.74196016,-73.97437967
Medical Center,40.829305,-74.10278433
Medical Center,40.75256785,-73.96952408
Medical Center,40.82798023,-73.8188887
Medical Center,40.75145703,-73.99050672
Medical Center,40.97149974,-73.87811743
Medical Center,40.68449898,-73.8454856
Medical Center,40.77846185,-73.96112694
Medical Center,40.88955858,-73.97570547
Medical Center,40.88955565,-73.9758547
Medical Center,40.785936,-73.970699
Medical Center,40.73668731,-73.98708629
Medical Center,40.78514256,-74.17647257
Medical Center,40.918982,-74.069229
Medical Center,40.87390044,-73.91348075
Medical Center,40.76812533,-73.98441763
Medical Center,40.9683632,-73.88571739
Medical Center,40.59343439,-74.0867731
Medical Center,40.65866163,-74.21438157
Medical Center,40.75957917,-73.97367947
Medical Center,40.78459237,-73.94873431
Medical Center,40.82628505,-74.10119558
Medical Center,40.89416436,-73.86074636
Medical Center,40.78510117,-73.70870608
Medical Center,40.76900485,-73.92636933
Medical Center,40.73063339,-73.8877814
Medical Center,40.91692576,-74.07646788
Medical Center,40.71157472,-73.8571571
Medical Center,40.58414389,-74.08674137
Medical Center,40.81968784,-73.97741675
Medical Center,40.74597,-73.972397
Medical Center,40.70385487,-73.91794682
Medical Center,40.74196016,-73.97437967
Medical Center,40.97288617,-74.02905691
Medical Center,40.74068911,-73.99330616
Medical Center,40.82798023,-73.8188887
Medical Center,40.71034503,-74.00510252
Medical Center,40.70385487,-73.91794682
Medical Center,40.90044809,-74.0692916
Medical Center,40.73704516,-73.97812173
Medical Center,40.61886061,-74.02090911
Medical Center,40.8255151,-73.839721
Medical Center,40.88364974,-74.0561315
Medical Center,40.97373939,-73.87931182
Medical Center,40.77696675,-73.70148182
Medical Center,40.95405822,-74.07247535
Medical Center,40.8255151,-73.839721
Medical Center,40.79005808,-73.95325005
Medical Center,40.8255151,-73.839721
Medical Center,40.88210806,-73.83933619
Medical Center,40.77725225,-73.70148754
Medical Center,40.794539,-74.11938
Medical Center,40.8255151,-73.839721
Medical Center,40.78514256,-74.17647257
Medical Center,40.74526512,-73.88524917
Medical Center,40.82798023,-73.8188887
Medical Center,40.88136338,-73.88124119
Medical Center,40.70743631,-73.81115716
Medical Center,40.77696675,-73.70148182
Medical Center,40.7171761,-73.80413532
Medical Center,40.77725225,-73.70148754
Medical Center,40.77844018,-73.95108203
Medical Center,40.97373939,-73.87931182
Medical Center,40.750217,-73.977982
Medical Center,40.82798023,-73.8188887
Medical Center,40.73063339,-73.8877814
Medical Center,40.738665,-73.975303
Medical Center,40.71720268,-74.24173879
Medical Center,40.76466311,-73.97517745
Medical Center,40.71319894,-73.78228472
Medical Center,40.7348397,-73.86445272
Medical Center,40.75163375,-73.98042317
Medical Center,40.81428665,-73.94043386
Medical Center,40.69023812,-73.97777081
Medical Center,40.77571935,-73.97688778
Medical Center,40.79005808,-73.95325005
Medical Center,40.77364375,-73.96081924
Medical Center,40.668064,-73.979961
Medical Center,40.829305,-74.10278433
Medical Center,40.84874844,-73.84580612
Medical Center,40.85550037,-73.84623528
Medical Center,40.69023812,-73.97777081
Medical Center,40.6680419,-73.97978783
Medical Center,40.76984931,-73.98738384
Medical Center,40.68449898,-73.8454856
Medical Center,40.7292422,-73.85127058
Medical Center,40.58475655,-74.08510208
Medical Center,40.74196016,-73.97437967
Medical Center,40.73423003,-73.98337311
Medical Center,40.74068911,-73.99330616
Medical Center,40.7408905,-74.00225067
Medical Center,40.88323937,-74.01026481
Medical Center,40.866457,-73.924684
Medical Center,40.87306917,-73.91283773
Medical Center,40.77364375,-73.96081924
Medical Center,40.82506583,-73.98394128
Medical Center,40.753889,-73.969664
Medical Center,40.76466513,-73.9548111
Medical Center,40.77696675,-73.70148182
Medical Center,40.77729034,-73.70121765
Medical Center,40.88364974,-74.0561315
Medical Center,40.88431303,-74.0562864
Medical Center,40.77725225,-73.70148754
Medical Center,40.77729034,-73.70121765
Medical Center,40.73423003,-73.98337311
Medical Center,40.97373939,-73.87931182
Medical Center,40.88951062,-73.97568251
Medical Center,40.88955565,-73.9758547
Medical Center,40.718267,-73.994092
Medical Center,40.9627523,-73.85610041
Medical Center,40.77846185,-73.96112694
Medical Center,40.88042728,-73.8789558
Medical Center,40.7472954,-73.95197174
Medical Center,40.700264,-73.831132
Medical Center,40.76984931,-73.98738384
Medical Center,40.84053484,-73.94120693
Medical Center,40.89416436,-73.86074636
Medical Center,40.77729034,-73.70121765
Medical Center,40.77725225,-73.70148754
Medical Center,40.97373939,-73.87931182
Medical Center,40.75145703,-73.99050672
Medical Center,40.88955565,-73.9758547
Medical Center,40.88951062,-73.97568251
Medical Center,40.58475655,-74.08510208
Medical Center,40.738665,-73.975303
Medical Center,40.84053484,-73.94120693
Medical Center,40.9627523,-73.85610041
Medical Center,40.82533605,-74.101646
Medical Center,40.77696675,-73.70148182
Medical Center,40.75145703,-73.99050672
Medical Center,40.74526512,-73.88524917
Medical Center,40.82798023,-73.8188887
Medical Center,40.73063339,-73.8877814
Medical Center,40.88951062,-73.97568251
Medical Center,40.88955858,-73.97570547
Medical Center,40.9627523,-73.85610041
Medical Center,40.78885994,-73.95403862
Medical Center,40.77846185,-73.96112694
Medical Center,40.85768239,-74.17555404
Medical Center,40.68974304,-73.98602295
Medical Center,40.7110826,-73.99576924
Medical Center,40.880514,-73.881093
Medical Center,40.66303277,-74.11839579
Medical Center,40.802489,-73.96719217
Medical Center,40.82798023,-73.8188887
Medical Center,40.73354217,-73.86473179
Medical Center,40.81428665,-73.94043386
Medical Center,40.82798023,-73.8188887
Medical Center,40.63188403,-73.97467238
Medical Center,40.70030748,-73.94248891
Medical Center,40.88822292,-73.91164355
Medical Center,40.74068911,-73.99330616
Medical Center,40.97373939,-73.87931182
Medical Center,40.82798023,-73.8188887
Medical Center,40.73423003,-73.98337311
Medical Center,40.88951062,-73.97568251
Medical Center,40.58414389,-74.08674137
Medical Center,40.773373,-73.979245
Medical Center,40.700264,-73.831132
Medical Center,40.58475655,-74.08510208
Medical Center,40.91773295,-74.14381181
Medical Center,40.76594217,-73.7722044
Medical Center,40.60293582,-73.99312365
Medical Center,40.78459237,-73.94873431
Medical Center,40.88042728,-73.8789558
Medical Center,40.84021017,-73.94258022
Medical Center,40.88545696,-74.05893111
Medical Center,40.82798023,-73.8188887
Medical Center,40.77846185,-73.96112694
Medical Center,40.74982788,-73.97691073
Medical Center,40.729001,-73.851754
Medical Center,40.77725225,-73.70148754
Medical Center,40.77729034,-73.70121765
Medical Center,40.76407042,-73.95426202
Medical Center,40.71389408,-74.00955899
Medical Center,40.97373939,-73.87931182
Medical Center,40.88955565,-73.9758547
Medical Center,40.88951062,-73.97568251
Medical Center,40.88955858,-73.97570547
Medical Center,40.880514,-73.881093
Medical Center,40.890169,-73.975731
Medical Center,40.738298,-73.999052
Medical Center,40.738298,-73.999052
Medical Center,40.84115436,-73.94283907
Medical Center,40.88822292,-73.91164355
Medical Center,40.724012,-74.000871
Medical Center,40.79506452,-73.96915101
Medical Center,40.76407042,-73.95426202
Medical Center,40.74733338,-73.97501675
Medical Center,40.74330251,-73.97384673
Medical Center,40.899376,-73.9709759
Medical Center,40.77696675,-73.70148182
Medical Center,40.77725225,-73.70148754
Medical Center,40.77729034,-73.70121765
Medical Center,40.7287873,-73.85198593
Medical Center,40.729001,-73.851754
Medical Center,40.7292422,-73.85127058
Medical Center,40.75256785,-73.96952408
Medical Center,40.74196016,-73.97437967
Medical Center,40.78885994,-73.95403862
Medical Center,40.76594217,-73.7722044
Medical Center,40.73881916,-73.80521757
Medical Center,40.772578,-73.961393
Medical Center,40.88951062,-73.97568251
Medical Center,40.88955858,-73.97570547
Medical Center,40.66961286,-73.8947635
Medical Center,40.82798023,-73.8188887
Medical Center,40.74732199,-74.1369009
Medical Center,40.77729034,-73.70121765
Medical Center,40.74732199,-74.1369009
Medical Center,40.77766554,-73.70076913
Medical Center,40.73063339,-73.8877814
Medical Center,40.791283,-73.952088
Medical Center,40.82575157,-73.97449433
Medical Center,40.77364375,-73.96081924
Medical Center,40.829305,-74.10278433
Medical Center,40.88822292,-73.91164355
Medical Center,40.738665,-73.975303
Medical Center,40.73881916,-73.80521757
Medical Center,40.77846185,-73.96112694
Medical Center,40.918982,-74.069229
Medical Center,40.85239583,-74.17336964
Medical Center,40.77364375,-73.96081924
Medical Center,40.77725225,-73.70148754
Medical Center,40.77729034,-73.70121765
Medical Center,40.71005226,-74.21247482
Medical Center,40.86695759,-73.90584469
Medical Center,40.88955858,-73.97570547
Medical Center,40.88951062,-73.97568251
Medical Center,40.88955565,-73.9758547
Medical Center,40.58475655,-74.08510208
Medical Center,40.721963,-74.046592
Medical Center,40.800893,-73.946998
Medical Center,40.71846102,-73.99674483
Medical Center,40.69046498,-73.99479365
Medical Center,40.7292422,-73.85127058
Medical Center,40.79005808,-73.95325005
Medical Center,40.75957917,-73.97367947
Medical Center,40.84077614,-73.94296536
Medical Center,40.77364375,-73.96081924
Medical Center,40.95405822,-74.07247535
Medical Center,40.77696675,-73.70148182
Medical Center,40.8255151,-73.839721
Medical Center,40.77725225,-73.70148754
Medical Center,40.77729034,-73.70121765
Medical Center,40.794539,-74.11938
Medical Center,40.97373939,-73.87931182
Medical Center,40.82798023,-73.8188887
Medical Center,40.88955565,-73.9758547
Medical Center,40.641029,-73.985469
Medical Center,40.74196016,-73.97437967
Medical Center,40.63333198,-74.01200352
Medical Center,40.592737,-74.086911
Medical Center,40.60654585,-73.99516667
Medical Center,40.71734453,-73.80476376
Medical Center,40.7639577,-73.96823841
Medical Center,40.6802063,-73.94339589
Medical Center,40.76466513,-73.9548111
Medical Center,40.77846185,-73.96112694
Medical Center,40.82506583,-73.98394128
Medical Center,40.76594217,-73.7722044
Medical Center,40.75920068,-73.9603004
Medical Center,40.74296716,-73.97518319
Medical Center,40.74330251,-73.97384673
Medical Center,40.64603282,-74.02045007
Medical Center,40.77696675,-73.70148182
Medical Center,40.77729034,-73.70121765
Medical Center,40.77725225,-73.70148754
Medical Center,40.77729034,-73.70121765
Medical Center,40.97373939,-73.87982287
Medical Center,40.82798023,-73.8188887
Medical Center,40.968129,-73.884195
Medical Center,40.968129,-73.884195
Medical Center,40.75284414,-74.23584126
Medical Center,40.71389408,-74.00955899
Medical Center,40.85550037,-73.84623528
Medical Center,40.651862,-73.959081
Medical Center,40.77696675,-73.70148182
Medical Center,40.77725225,-73.70148754
Medical Center,40.77729034,-73.70121765
Medical Center,40.77364375,-73.96081924
Medical Center,40.73063339,-73.8877814
Medical Center,40.74732199,-74.1369009
Medical Center,40.71362795,-73.78014755
Medical Center,40.71790733,-73.997122
Medical Center,40.91773295,-74.14381181
Medical Center,40.902185,-74.16565658
Medical Center,40.829305,-74.10278433
Medical Center,40.62137232,-74.00621857
Medical Center,40.74159241,-73.8050766
Medical Center,40.70385487,-73.91794682
Medical Center,40.8255151,-73.839721
Medical Center,40.74068911,-73.99330616
Medical Center,40.88955858,-73.97570547
Medical Center,40.88951062,-73.97568251
Medical Center,40.79423718,-74.26830769
Medical Center,40.592737,-74.086911
Medical Center,40.75358583,-73.79274615
Medical Center,40.9099209,-74.074232
Medical Center,40.88545696,-74.05893111
Medical Center,40.586289,-74.08754
Medical Center,40.76386849,-73.97105653
Medical Center,40.77846185,-73.96112694
Medical Center,40.82798023,-73.8188887
Medical Center,40.88955565,-73.9758547
Medical Center,40.88955858,-73.97570547
Medical Center,40.88951062,-73.97568251
Medical Center,40.77571935,-73.97688778
Medical Center,40.83160488,-74.23870694
Medical Center,40.76104253,-73.96961017
Medical Center,40.71389408,-74.00955899
Medical Center,40.75627729,-73.70230941
Medical Center,40.58475655,-74.08510208
Medical Center,40.77091394,-73.95768877
Medical Center,40.76466513,-73.9548111
Medical Center,40.76455695,-73.95348711
Medical Center,40.76398765,-73.95347563
Medical Center,40.76317388,-73.95416444
Medical Center,40.78514256,-74.17647257
Medical Center,40.60044383,-73.99630294
Medical Center,40.80555881,-73.96193504
Medical Center,40.97373939,-73.87982287
Medical Center,40.77846185,-73.96112694
Medical Center,40.74068911,-73.99330616
Medical Center,40.75145703,-73.99050672
Medical Center,40.88955565,-73.9758547
Medical Center,40.8778474,-73.98289102
Medical Center,40.775055,-74.03226
Medical Center,40.79113072,-73.97681891
Medical Center,40.88431303,-74.0562864
Medical Center,40.76068327,-73.97227764
Medical Center,40.69038363,-73.99476495
Medical Center,40.77846185,-73.96112694
Medical Center,40.7446783,-73.9752578
Medical Center,40.73475567,-73.98944502
Medical Center,40.71575847,-74.03765189
Medical Center,40.73423003,-73.98337311
Medical Center,40.71157472,-73.8571571
Medical Center,40.74846825,-73.97696239
Medical Center,40.73063339,-73.8877814
Medical Center,40.88955858,-73.97570547
Medical Center,40.88951062,-73.97568251
Medical Center,40.88955565,-73.9758547
Medical Center,40.66794425,-74.11269665
Medical Center,40.5873909,-73.95526886
Medical Center,40.91773295,-74.14381181
Medical Center,40.75302612,-73.97796677
Medical Center,40.74501204,-73.88533531
Medical Center,40.89416436,-73.86074636
Medical Center,40.624442,-74.02776
Medical Center,40.65897222,-73.932928
Medical Center,40.70022727,-73.81638765
Medical Center,40.78514256,-74.17647257
Medical Center,40.73423003,-73.98337311
Medical Center,40.77696675,-73.70148182
Medical Center,40.77729034,-73.70121765
Medical Center,40.77725225,-73.70148754
Medical Center,40.77729034,-73.70121765
Medical Center,40.76389067,-73.78779987
Medical Center,40.8778474,-73.98289102
Medical Center,40.74732199,-74.1369009
Medical Center,40.86873706,-73.9006602
Medical Center,40.7657966,-73.91357261
Medical Center,40.64447863,-73.91811385
Medical Center,40.78514256,-74.17647257
Medical Center,40.77725225,-73.70148754
Medical Center,40.61886061,-74.02090911
Medical Center,40.73423003,-73.98337311
Medical Center,40.73317192,-73.9822425
Medical Center,40.8255151,-73.839721
Medical Center,40.88955565,-73.9758547
Medical Center,40.73881916,-73.80521757
Medical Center,40.74571097,-73.88848766
Medical Center,40.751546,-73.982275
Medical Center,40.85239583,-74.17336964
Medical Center,40.8778474,-73.98289102
Medical Center,40.79113072,-73.97681891
Medical Center,40.878049,-74.069421
Medical Center,40.7407155,-73.99223413
Medical Center,40.75848274,-73.97583748
Medical Center,40.77846185,-73.96112694
Medical Center,40.5873909,-73.95526886
Medical Center,40.78514256,-74.17647257
Medical Center,40.77696675,-73.70148182
Medical Center,40.77729034,-73.70121765
Medical Center,40.9756232,-74.01751218
Medical Center,40.97373939,-73.87982287
Medical Center,40.88955858,-73.97570547
Medical Center,40.88955565,-73.9758547
Medical Center,40.93677173,-73.85471637
Medical Center,40.74227639,-73.99892553
Medical Center,40.74571097,-73.88848766
Medical Center,40.681537,-74.10669231
Medical Center,40.69676182,-74.09306236
Medical Center,40.800893,-73.946998
Medical Center,40.7657966,-73.91357261
Medical Center,40.76386849,-73.97105653
Medical Center,40.73187765,-73.99909769
Medical Center,40.73317192,-73.9822425
Medical Center,40.76386849,-73.97105653
Medical Center,40.77727104,-73.96318751
Medical Center,40.73466595,-73.98950815
Medical Center,40.61323643,-74.06553805
Medical Center,40.76422632,-73.9567852
Medical Center,40.97373939,-73.87982287
Medical Center,40.88955565,-73.9758547
Medical Center,40.8778474,-73.98289102
Medical Center,40.76407042,-73.95426202
Medical Center,40.76317388,-73.95416444
Medical Center,40.8220338,-74.21326365
Medical Center,40.76455695,-73.95348711
Medical Center,40.74571097,-73.88848766
Medical Center,40.74732199,-74.1369009
Medical Center,40.756094,-73.978845
Medical Center,40.84053484,-73.94120693
Medical Center,40.884358,-73.984478
Medical Center,40.69038363,-73.99476495
Medical Center,40.89416436,-73.86074636
Medical Center,40.75126566,-73.9918898
Medical Center,40.78514256,-74.17647257
Medical Center,40.77696675,-73.70148182
Medical Center,40.77729034,-73.70121765
Medical Center,40.77725225,-73.70148754
Medical Center,40.77729034,-73.70121765
Medical Center,40.8255151,-73.839721
Medical Center,40.88955858,-73.97570547
Medical Center,40.88951062,-73.97568251
Medical Center,40.88955565,-73.9758547
Medical Center,40.58414389,-74.08674137
Medical Center,40.76422632,-73.9567852
Medical Center,40.88105598,-73.87727906
Medical Center,40.77846185,-73.96112694
Medical Center,40.739342,-73.988315
Medical Center,40.7639577,-73.96823841
Medical Center,40.74732199,-74.1369009
Medical Center,40.75957917,-73.97367947
Medical Center,40.75957917,-73.97367947
Medical Center,40.75482323,-74.21422107
Medical Center,40.829305,-74.10278433
Medical Center,40.88367169,-74.05668224
Medical Center,40.77729034,-73.70121765
Medical Center,40.97373939,-73.87982287
Medical Center,40.78514256,-74.17647257
Medical Center,40.718267,-73.994092
Medical Center,40.88822292,-73.91164355
Medical Center,40.679795,-73.998957
Medical Center,40.76466513,-73.9548111
Medical Center,40.74732199,-74.1369009
Medical Center,40.76422632,-73.9567852
Medical Center,40.77091394,-73.95768877
Medical Center,40.74680179,-73.8253355
Medical Center,40.76927531,-73.924621
Medical Center,40.66543808,-73.95839477
Medical Center,40.77879928,-73.72408483
Medical Center,40.7530462,-74.23596162
Medical Center,40.78514256,-74.17647257
Medical Center,40.73423003,-73.98337311
Medical Center,40.75821367,-73.97048258
Medical Center,40.77696675,-73.70148182
Medical Center,40.77729034,-73.70121765
Medical Center,40.77783256,-73.70142432
Medical Center,40.77725225,-73.70148754
Medical Center,40.77783256,-73.70142432
Medical Center,40.76422632,-73.9567852
Medical Center,40.59298306,-73.94924364
Medical Center,40.88951062,-73.97568251
Medical Center,40.88955858,-73.97570547
Medical Center,40.88545696,-74.05893111
Medical Center,40.72369492,-73.99772615
Medical Center,40.7475558,-73.97495935
Medical Center,40.74781736,-73.97486178
Medical Center,40.74330251,-73.97384673
Medical Center,40.74648136,-73.97247992
Medical Center,40.77846185,-73.96112694
Medical Center,40.73423003,-73.98337311
Medical Center,40.8778474,-73.98289102
Medical Center,40.7530462,-74.23596162
Medical Center,40.7657966,-73.91357261
Medical Center,40.5873909,-73.95526886
Medical Center,40.8778474,-73.98289102
Medical Center,40.77846185,-73.96112694
Medical Center,40.75957917,-73.97367947
Medical Center,40.70385487,-73.91794682
Medical Center,40.71631412,-74.05027628
Medical Center,40.88955858,-73.97570547
Medical Center,40.88951062,-73.97568251
Medical Center,40.75145703,-73.99050672
Medical Center,40.90981229,-73.90852556
Medical Center,40.79113072,-73.97681891
Medical Center,40.80171811,-73.9570459
Medical Center,40.77735142,-73.95047358
Medical Center,40.79379593,-74.06889004
Medical Center,40.65524385,-73.94535907
Medical Center,40.592737,-74.086911
Medical Center,40.74196016,-73.97437967
Medical Center,40.77846185,-73.96112694
Medical Center,40.76422632,-73.9567852
Medical Center,40.58475655,-74.08510208
Medical Center,40.800893,-73.946998
Medical Center,40.88955858,-73.97570547
Medical Center,40.88951062,-73.97568251
Medical Center,40.58475655,-74.08510208
Medical Center,40.75145703,-73.99050672
Medical Center,40.73063339,-73.8877814
Medical Center,40.74078666,-74.19118881
Medical Center,40.88955858,-73.97570547
Medical Center,40.73472056,-73.98974344
Medical Center,40.665672,-74.11664
Medical Center,40.76422632,-73.9567852
Medical Center,40.63984258,-73.9676128
Medical Center,40.84537972,-73.845405
Medical Center,40.717,-73.99553395
Medical Center,40.72165222,-73.84907673
Medical Center,40.89416436,-73.86074636
Medical Center,40.79379593,-74.06889004
Medical Center,40.75482323,-74.21422107
Medical Center,40.774717,-73.96241109
Medical Center,40.8778474,-73.98289102
Medical Center,40.60792532,-73.9641881
Medical Center,40.79909622,-73.69987828
Medical Center,40.7453116,-73.97948301
Medical Center,40.95408741,-74.07123054
Medical Center,40.88353344,-74.01058042
Medical Center,40.73423003,-73.98337311
Medical Center,40.829305,-74.10278433
Medical Center,40.738665,-73.975303
Medical Center,40.88367169,-74.05668224
Medical Center,40.73423003,-73.98337311
Medical Center,40.880514,-73.881093
Medical Center,40.97373939,-73.87982287
Medical Center,40.88955565,-73.9758547
Medical Center,40.58475655,-74.08510208
Medical Center,40.69038363,-73.99476495
Medical Center,40.8778474,-73.98289102
Medical Center,40.77846185,-73.96112694
Medical Center,40.8306462,-74.10329479
Medical Center,40.6668316,-73.975247
Medical Center,40.76422632,-73.9567852
Medical Center,40.77725225,-73.70148754
Medical Center,40.97373939,-73.87982287
Medical Center,40.71389408,-74.00955899
Medical Center,40.77846185,-73.96112694
Medical Center,40.88955858,-73.97570547
Medical Center,40.73428578,-73.99787536
Medical Center,40.7657966,-73.91357261
Medical Center,40.73423003,-73.98337311
Medical Center,40.62041198,-73.96447895
Medical Center,40.79516464,-74.13612852
Medical Center,40.71269657,-74.00936963
Medical Center,40.77696675,-73.70148182
Medical Center,40.77729034,-73.70121765
Medical Center,40.77729034,-73.70121765
Medical Center,40.71319894,-73.78228472
Medical Center,40.88955565,-73.9758547
Medical Center,40.73063339,-73.8877814
Medical Center,40.88822292,-73.91164355
Medical Center,40.75388918,-73.97038937
Medical Center,40.5873909,-73.95526886
Medical Center,40.88353344,-74.01058042
Medical Center,40.89416436,-73.86074636
Medical Center,40.74307505,-74.00298847
Medical Center,40.77696675,-73.70148182
Medical Center,40.77729034,-73.70121765
Medical Center,40.84874844,-73.84580612
Medical Center,40.734727,-74.000501
Medical Center,40.88367169,-74.05668224
Medical Center,40.74528483,-73.99303757
Medical Center,40.58475655,-74.08510208
Medical Center,40.97373939,-73.87982287
Medical Center,40.88955858,-73.97570547
Medical Center,40.760776,-73.92949
Medical Center,40.882751,-74.008191
Medical Center,40.918982,-74.069229
Medical Center,40.8778474,-73.98289102
Medical Center,40.88042728,-73.8789558
Medical Center,40.76376213,-73.95692536
Medical Center,40.73423003,-73.98337311
Medical Center,40.59116321,-73.95027841
Medical Center,40.83530747,-73.84786606
Medical Center,40.79393697,-73.9960447
Medical Center,40.70928713,-74.24991708
Medical Center,40.76422632,-73.9567852
Medical Center,40.77729034,-73.70121765
Medical Center,40.77725225,-73.70148754
Medical Center,40.77729034,-73.70121765
Medical Center,40.6188095,-73.9476322
Medical Center,40.65729286,-73.94640379
Medical Center,40.74661437,-73.82528738
Medical Center,40.88951062,-73.97568251
Medical Center,40.88955565,-73.9758547
Medical Center,40.58475655,-74.08510208
Medical Center,40.74648136,-73.97247992
Medical Center,40.74330251,-73.97384673
Medical Center,40.60822821,-74.00440015
Medical Center,40.75696455,-74.16689083
Medical Center,40.6188095,-73.9476322
Medical Center,40.89416436,-73.86074636
Medical Center,40.89416436,-73.86074636
Medical Center,40.62014586,-73.9650644
Medical Center,40.64671746,-74.0211153
Medical Center,40.77741106,-73.7014818
Medical Center,40.77696675,-73.70148182
Medical Center,40.829305,-74.10278433
Medical Center,40.75256785,-73.96952408
Medical Center,40.85937823,-74.13706855
Medical Center,40.85937823,-74.13706855
Medical Center,40.88951062,-73.97568251
Medical Center,40.88955858,-73.97570547
Medical Center,40.75327623,-73.99476495
Medical Center,40.74196016,-73.97437967
Medical Center,40.76466513,-73.9548111
Medical Center,40.76422632,-73.9567852
Medical Center,40.6243349,-73.89503911
Medical Center,40.58475655,-74.08510208
Medical Center,40.76422632,-73.9567852
Medical Center,40.95672908,-74.06300068
Medical Center,40.7530462,-74.23596162
Medical Center,40.61886061,-74.02090911
Medical Center,40.88822292,-73.91164355
Medical Center,40.61540332,-74.02281412
Medical Center,40.90044809,-74.0692916
Medical Center,40.6680419,-73.97978783
Medical Center,40.84125907,-73.9432983
Medical Center,40.97373939,-73.87982287
Medical Center,40.85768239,-74.17555404
Medical Center,40.84125907,-73.9432983
Medical Center,40.64671746,-74.0211153
Medical Center,40.71758902,-73.99992406
Medical Center,40.77741106,-73.7014818
Medical Center,40.77729034,-73.70121765
Medical Center,40.78514256,-74.17647257
Medical Center,40.74225774,-73.99121261
Medical Center,40.73063339,-73.8877814
Medical Center,40.74732199,-74.1369009
Medical Center,40.66319237,-73.85423396
Medical Center,40.78514256,-74.17647257
Medical Center,40.64671746,-74.0211153
Medical Center,40.84874844,-73.84580612
Medical Center,40.77696675,-73.70148182
Medical Center,40.77741106,-73.7014818
Medical Center,40.77729034,-73.70121765
Medical Center,40.77725225,-73.70148754
Medical Center,40.77846185,-73.96112694
Medical Center,40.71103443,-73.85624973
